AX,AY,AZ,_id,datetime,label
0.04004,0.99561,-0.11426,61c3a9a3308a7d537285bd4c,2021/12/22 22:41:22:937,waschen
0.05127,0.99854,-0.12573,61c3a9a3308a7d537285bd4d,2021/12/22 22:41:23:423,waschen
0.05151,1.00146,-0.12061,61c3a9a4308a7d537285bd4e,2021/12/22 22:41:23:910,waschen
0.04980,0.99561,-0.12891,61c3a9a5308a7d537285bd4f,2021/12/22 22:41:24:396,waschen
0.04053,0.99536,-0.12451,61c3a9a5308a7d537285bd50,2021/12/22 22:41:24:883,waschen
0.02637,0.99634,-0.10864,61c3a9a6308a7d537285bd51,2021/12/22 22:41:25:370,waschen
0.03320,1.00439,-0.10083,61c3a9a6308a7d537285bd52,2021/12/22 22:41:25:855,waschen
0.04028,0.99707,-0.11865,61c3a9a6308a7d537285bd53,2021/12/22 22:41:26:342,waschen
0.03564,1.00073,-0.10962,61c3a9a7308a7d537285bd54,2021/12/22 22:41:26:828,waschen
0.04126,1.00000,-0.10596,61c3a9a8308a7d537285bd55,2021/12/22 22:41:27:315,waschen
0.03931,1.00098,-0.13403,61c3a9a8308a7d537285bd56,2021/12/22 22:41:27:800,waschen
0.04565,1.00073,-0.12183,61c3a9a9308a7d537285bd57,2021/12/22 22:41:28:286,waschen
0.04370,1.00195,-0.11890,61c3a9a9308a7d537285bd58,2021/12/22 22:41:28:772,waschen
0.04614,0.99561,-0.11987,61c3a9a9308a7d537285bd59,2021/12/22 22:41:29:258,waschen
0.04346,0.99658,-0.11597,61c3a9aa308a7d537285bd5a,2021/12/22 22:41:29:745,waschen
0.04346,0.99780,-0.11963,61c3a9ab308a7d537285bd5b,2021/12/22 22:41:30:230,waschen
0.03979,0.99878,-0.12207,61c3a9ab308a7d537285bd5c,2021/12/22 22:41:30:717,waschen
0.03955,0.99951,-0.12036,61c3a9ac308a7d537285bd5d,2021/12/22 22:41:31:203,waschen
0.03320,0.99121,-0.12183,61c3a9ac308a7d537285bd5e,2021/12/22 22:41:31:690,waschen
0.04077,0.99487,-0.11719,61c3a9ac308a7d537285bd5f,2021/12/22 22:41:32:175,waschen
0.04346,0.99683,-0.11841,61c3a9ad308a7d537285bd60,2021/12/22 22:41:32:660,waschen
0.03857,0.99927,-0.10938,61c3a9ae308a7d537285bd61,2021/12/22 22:41:33:148,waschen
0.04126,0.99951,-0.12231,61c3a9ae308a7d537285bd62,2021/12/22 22:41:33:633,waschen
0.04468,0.99902,-0.11353,61c3a9af308a7d537285bd63,2021/12/22 22:41:34:120,waschen
0.03931,1.00342,-0.12329,61c3a9af308a7d537285bd64,2021/12/22 22:41:34:605,waschen
0.03931,1.00073,-0.11450,61c3a9af308a7d537285bd65,2021/12/22 22:41:35:92,waschen
0.03687,0.99829,-0.11963,61c3a9b0308a7d537285bd66,2021/12/22 22:41:35:578,waschen
0.04346,1.00244,-0.12085,61c3a9b1308a7d537285bd67,2021/12/22 22:41:36:65,waschen
0.04492,0.99463,-0.12329,61c3a9b1308a7d537285bd68,2021/12/22 22:41:36:550,waschen
0.04077,0.99707,-0.11499,61c3a9b2308a7d537285bd69,2021/12/22 22:41:37:37,waschen
0.04395,0.99756,-0.11572,61c3a9b2308a7d537285bd6a,2021/12/22 22:41:37:522,waschen
0.04248,1.00293,-0.11523,61c3a9b2308a7d537285bd6b,2021/12/22 22:41:38:8,waschen
0.04150,1.00415,-0.10352,61c3a9b3308a7d537285bd6c,2021/12/22 22:41:38:495,waschen
0.04688,0.99170,-0.11865,61c3a9b4308a7d537285bd6d,2021/12/22 22:41:38:980,waschen
0.05273,1.00293,-0.12769,61c3a9bd7aeeffdbd24c1f4e,2021/12/22 22:41:48:335,waschen
0.04004,1.00049,-0.11475,61c3a9be7aeeffdbd24c1f4f,2021/12/22 22:41:48:820,waschen
0.03760,0.99390,-0.11865,61c3a9be7aeeffdbd24c1f50,2021/12/22 22:41:49:307,waschen
0.04761,1.00146,-0.09717,61c3a9bf7aeeffdbd24c1f51,2021/12/22 22:41:49:793,waschen
0.04077,0.99683,-0.11865,61c3a9bf7aeeffdbd24c1f52,2021/12/22 22:41:50:280,waschen
0.03979,0.99731,-0.12134,61c3a9c07aeeffdbd24c1f53,2021/12/22 22:41:50:765,waschen
0.04224,0.99170,-0.10522,61c3a9c07aeeffdbd24c1f54,2021/12/22 22:41:51:252,waschen
0.04248,0.99561,-0.11328,61c3a9c17aeeffdbd24c1f55,2021/12/22 22:41:51:737,waschen
0.04175,0.99536,-0.11353,61c3a9c17aeeffdbd24c1f56,2021/12/22 22:41:52:225,waschen
0.03516,0.99585,-0.12231,61c3a9c27aeeffdbd24c1f57,2021/12/22 22:41:52:710,waschen
0.03027,0.99731,-0.12280,61c3a9c27aeeffdbd24c1f58,2021/12/22 22:41:53:196,waschen
0.03711,0.99829,-0.11426,61c3a9c37aeeffdbd24c1f59,2021/12/22 22:41:53:682,waschen
0.04224,1.00269,-0.12231,61c3a9c37aeeffdbd24c1f5a,2021/12/22 22:41:54:168,waschen
0.04370,0.99487,-0.11108,61c3a9c47aeeffdbd24c1f5b,2021/12/22 22:41:54:655,waschen
0.04614,0.99634,-0.11768,61c3a9c47aeeffdbd24c1f5c,2021/12/22 22:41:55:140,waschen
0.04443,0.99878,-0.10962,61c3a9c57aeeffdbd24c1f5d,2021/12/22 22:41:55:627,waschen
0.05005,1.00000,-0.13281,61c3a9c57aeeffdbd24c1f5e,2021/12/22 22:41:56:113,waschen
0.04858,1.00220,-0.12866,61c3a9c67aeeffdbd24c1f5f,2021/12/22 22:41:56:600,waschen
0.04272,1.00366,-0.13477,61c3a9c67aeeffdbd24c1f60,2021/12/22 22:41:57:85,waschen
0.04224,0.99829,-0.11523,61c3a9c77aeeffdbd24c1f61,2021/12/22 22:41:57:572,waschen
0.03491,0.99707,-0.11279,61c3a9c77aeeffdbd24c1f62,2021/12/22 22:41:58:57,waschen
0.03760,0.99536,-0.12109,61c3a9c87aeeffdbd24c1f63,2021/12/22 22:41:58:543,waschen
0.03589,0.99756,-0.12451,61c3a9c87aeeffdbd24c1f64,2021/12/22 22:41:59:30,waschen
0.03809,0.99292,-0.11182,61c3a9c97aeeffdbd24c1f65,2021/12/22 22:41:59:515,waschen
0.04248,0.99536,-0.11963,61c3a9c97aeeffdbd24c1f66,2021/12/22 22:42:0:2,waschen
0.04297,0.99854,-0.11328,61c3a9ca7aeeffdbd24c1f67,2021/12/22 22:42:0:488,waschen
0.04102,1.00293,-0.11230,61c3a9ca7aeeffdbd24c1f68,2021/12/22 22:42:0:975,waschen
0.03906,1.00000,-0.11426,61c3a9cb7aeeffdbd24c1f69,2021/12/22 22:42:1:460,waschen
0.04468,0.99927,-0.11938,61c3a9cb7aeeffdbd24c1f6a,2021/12/22 22:42:1:946,waschen
0.04297,0.99756,-0.12061,61c3a9cc7aeeffdbd24c1f6b,2021/12/22 22:42:2:433,waschen
0.04126,1.00049,-0.11401,61c3a9cc7aeeffdbd24c1f6c,2021/12/22 22:42:2:920,waschen
0.04126,0.99390,-0.12622,61c3a9cd7aeeffdbd24c1f6d,2021/12/22 22:42:3:405,waschen
0.04199,0.99878,-0.12451,61c3a9cd7aeeffdbd24c1f6e,2021/12/22 22:42:3:891,waschen
0.04077,1.00220,-0.11719,61c3a9ce7aeeffdbd24c1f6f,2021/12/22 22:42:4:378,waschen
0.04272,1.00000,-0.12012,61c3a9ce7aeeffdbd24c1f70,2021/12/22 22:42:4:865,waschen
0.04639,1.00000,-0.12183,61c3a9cf7aeeffdbd24c1f71,2021/12/22 22:42:5:350,waschen
0.04004,0.99194,-0.12061,61c3a9cf7aeeffdbd24c1f72,2021/12/22 22:42:5:836,waschen
0.03955,1.00195,-0.11670,61c3a9d07aeeffdbd24c1f73,2021/12/22 22:42:6:322,waschen
0.04614,0.99854,-0.10913,61c3a9d07aeeffdbd24c1f74,2021/12/22 22:42:6:808,waschen
0.04370,0.99927,-0.11548,61c3a9d17aeeffdbd24c1f75,2021/12/22 22:42:7:295,waschen
0.04199,0.99536,-0.11255,61c3a9d17aeeffdbd24c1f76,2021/12/22 22:42:7:781,waschen
0.04077,0.99780,-0.12061,61c3a9d27aeeffdbd24c1f77,2021/12/22 22:42:8:267,waschen
0.04028,0.99731,-0.13525,61c3a9d27aeeffdbd24c1f78,2021/12/22 22:42:8:753,waschen
0.04419,1.00513,-0.11914,61c3a9d37aeeffdbd24c1f79,2021/12/22 22:42:9:240,waschen
0.05151,1.00708,-0.11914,61c3a9d37aeeffdbd24c1f7a,2021/12/22 22:42:9:725,waschen
0.04248,0.99805,-0.13477,61c3a9d47aeeffdbd24c1f7b,2021/12/22 22:42:10:211,waschen
0.04395,1.00342,-0.12842,61c3a9d47aeeffdbd24c1f7c,2021/12/22 22:42:10:697,waschen
0.04517,0.99536,-0.09912,61c3a9d57aeeffdbd24c1f7d,2021/12/22 22:42:11:185,waschen
0.04126,1.00220,-0.11792,61c3a9d57aeeffdbd24c1f7e,2021/12/22 22:42:11:670,waschen
0.03955,1.00195,-0.12671,61c3a9d67aeeffdbd24c1f7f,2021/12/22 22:42:12:155,waschen
0.04395,0.99609,-0.11328,61c3a9d67aeeffdbd24c1f80,2021/12/22 22:42:12:641,waschen
0.04565,1.00000,-0.10425,61c3a9d77aeeffdbd24c1f81,2021/12/22 22:42:13:127,waschen
0.03320,0.99634,-0.11475,61c3a9d77aeeffdbd24c1f82,2021/12/22 22:42:13:613,waschen
0.03491,0.99658,-0.11816,61c3a9d87aeeffdbd24c1f83,2021/12/22 22:42:14:100,waschen
0.03467,0.99780,-0.10327,61c3a9d87aeeffdbd24c1f84,2021/12/22 22:42:14:585,waschen
0.03638,0.99194,-0.12354,61c3a9d97aeeffdbd24c1f85,2021/12/22 22:42:15:72,waschen
0.04517,1.00049,-0.10840,61c3a9d97aeeffdbd24c1f86,2021/12/22 22:42:15:558,waschen
0.03345,0.99170,-0.13086,61c3a9da7aeeffdbd24c1f87,2021/12/22 22:42:16:45,waschen
0.04321,0.99438,-0.11890,61c3a9da7aeeffdbd24c1f88,2021/12/22 22:42:16:530,waschen
0.03540,0.99463,-0.12354,61c3a9db7aeeffdbd24c1f89,2021/12/22 22:42:17:16,waschen
0.03857,0.99536,-0.11743,61c3a9db7aeeffdbd24c1f8a,2021/12/22 22:42:17:501,waschen
0.04370,0.99414,-0.12109,61c3a9dc7aeeffdbd24c1f8b,2021/12/22 22:42:17:987,waschen
0.04272,1.00317,-0.11694,61c3a9dc7aeeffdbd24c1f8c,2021/12/22 22:42:18:473,waschen
0.04102,1.00122,-0.10938,61c3a9dd7aeeffdbd24c1f8d,2021/12/22 22:42:18:960,waschen
0.04297,1.00171,-0.11646,61c3a9dd7aeeffdbd24c1f8e,2021/12/22 22:42:19:445,waschen
0.04224,0.99756,-0.11670,61c3a9de7aeeffdbd24c1f8f,2021/12/22 22:42:19:931,waschen
0.04419,0.99268,-0.11963,61c3a9de7aeeffdbd24c1f90,2021/12/22 22:42:20:417,waschen
0.03906,0.99390,-0.11279,61c3a9df7aeeffdbd24c1f91,2021/12/22 22:42:20:903,waschen
0.03955,1.00439,-0.12305,61c3a9df7aeeffdbd24c1f92,2021/12/22 22:42:21:388,waschen
0.04175,0.99658,-0.12109,61c3a9e07aeeffdbd24c1f93,2021/12/22 22:42:21:875,waschen
0.04370,1.00000,-0.12305,61c3a9e07aeeffdbd24c1f94,2021/12/22 22:42:22:360,waschen
0.03955,1.00146,-0.12158,61c3a9e17aeeffdbd24c1f95,2021/12/22 22:42:22:846,waschen
0.04712,0.99658,-0.11816,61c3a9e17aeeffdbd24c1f96,2021/12/22 22:42:23:332,waschen
0.03809,0.99634,-0.12061,61c3a9e27aeeffdbd24c1f97,2021/12/22 22:42:23:818,waschen
0.04028,0.99805,-0.11548,61c3a9e27aeeffdbd24c1f98,2021/12/22 22:42:24:306,waschen
0.04321,1.00195,-0.10938,61c3a9e37aeeffdbd24c1f99,2021/12/22 22:42:24:791,waschen
0.04614,0.99268,-0.12378,61c3a9e37aeeffdbd24c1f9a,2021/12/22 22:42:25:277,waschen
0.04346,1.00000,-0.12842,61c3a9e47aeeffdbd24c1f9b,2021/12/22 22:42:25:763,waschen
0.03931,0.99683,-0.12207,61c3a9e47aeeffdbd24c1f9c,2021/12/22 22:42:26:250,waschen
0.04712,1.00098,-0.11572,61c3a9e57aeeffdbd24c1f9d,2021/12/22 22:42:26:735,waschen
0.02832,1.00073,-0.11157,61c3a9e57aeeffdbd24c1f9e,2021/12/22 22:42:27:222,waschen
0.04468,0.99976,-0.10718,61c3a9e67aeeffdbd24c1f9f,2021/12/22 22:42:27:708,waschen
0.05054,0.99219,-0.12427,61c3a9e67aeeffdbd24c1fa0,2021/12/22 22:42:28:195,waschen
0.04077,0.99707,-0.11646,61c3a9e77aeeffdbd24c1fa1,2021/12/22 22:42:28:680,waschen
0.03857,0.99243,-0.11694,61c3a9e77aeeffdbd24c1fa2,2021/12/22 22:42:29:166,waschen
0.04419,1.00073,-0.12451,61c3a9e87aeeffdbd24c1fa3,2021/12/22 22:42:29:652,waschen
0.04468,0.99683,-0.11499,61c3a9e87aeeffdbd24c1fa4,2021/12/22 22:42:30:138,waschen
0.04199,1.00708,-0.13477,61c3a9e97aeeffdbd24c1fa5,2021/12/22 22:42:30:625,waschen
0.03394,0.99878,-0.11670,61c3a9e97aeeffdbd24c1fa6,2021/12/22 22:42:31:110,waschen
0.04590,0.99731,-0.14063,61c3a9ea7aeeffdbd24c1fa7,2021/12/22 22:42:31:597,waschen
0.03833,0.99561,-0.12427,61c3a9ea7aeeffdbd24c1fa8,2021/12/22 22:42:32:81,waschen
0.04297,0.99707,-0.12109,61c3a9eb7aeeffdbd24c1fa9,2021/12/22 22:42:32:567,waschen
0.04419,0.99976,-0.13037,61c3a9eb7aeeffdbd24c1faa,2021/12/22 22:42:33:53,waschen
0.03882,0.99536,-0.12671,61c3a9ec7aeeffdbd24c1fab,2021/12/22 22:42:33:540,waschen
0.03760,0.99609,-0.11450,61c3a9ec7aeeffdbd24c1fac,2021/12/22 22:42:34:25,waschen
0.04761,1.00024,-0.12988,61c3a9ed7aeeffdbd24c1fad,2021/12/22 22:42:34:511,waschen
0.03418,0.98999,-0.12671,61c3a9ed7aeeffdbd24c1fae,2021/12/22 22:42:34:997,waschen
0.03882,1.00098,-0.12329,61c3a9ee7aeeffdbd24c1faf,2021/12/22 22:42:35:483,waschen
0.04565,0.99731,-0.11108,61c3a9ee7aeeffdbd24c1fb0,2021/12/22 22:42:35:970,waschen
0.04224,0.99316,-0.12061,61c3a9ef7aeeffdbd24c1fb1,2021/12/22 22:42:36:455,waschen
0.04443,0.99780,-0.13208,61c3aa04a788591638f68d56,2021/12/22 22:42:56:693,waschen
0.03955,0.99854,-0.11987,61c3aa04a788591638f68d57,2021/12/22 22:42:57:180,waschen
0.05859,0.99756,-0.14136,61c3aa05a788591638f68d58,2021/12/22 22:42:57:665,waschen
0.03320,0.99805,-0.10791,61c3aa05a788591638f68d59,2021/12/22 22:42:58:151,waschen
0.04663,0.99585,-0.11621,61c3aa05a788591638f68d5a,2021/12/22 22:42:58:638,waschen
0.03735,0.99487,-0.12085,61c3aa06a788591638f68d5b,2021/12/22 22:42:59:125,waschen
0.04419,1.00098,-0.10449,61c3aa06a788591638f68d5c,2021/12/22 22:42:59:610,waschen
0.03687,1.00293,-0.11890,61c3aa07a788591638f68d5d,2021/12/22 22:43:0:96,waschen
0.04639,0.99951,-0.11133,61c3aa08a788591638f68d5e,2021/12/22 22:43:0:582,waschen
0.04517,0.99707,-0.12256,61c3aa08a788591638f68d5f,2021/12/22 22:43:1:69,waschen
0.04199,1.00195,-0.13110,61c3aa09a788591638f68d60,2021/12/22 22:43:1:555,waschen
0.03198,0.99805,-0.12305,61c3aa09a788591638f68d61,2021/12/22 22:43:2:41,waschen
0.03809,1.00073,-0.11206,61c3aa0aa788591638f68d62,2021/12/22 22:43:2:527,waschen
0.04102,0.99731,-0.11572,61c3aa0aa788591638f68d63,2021/12/22 22:43:3:13,waschen
0.04590,1.00537,-0.11450,61c3aa0ba788591638f68d64,2021/12/22 22:43:3:500,waschen
0.04102,0.99805,-0.11816,61c3aa0ba788591638f68d65,2021/12/22 22:43:3:985,waschen
0.03442,0.99805,-0.11670,61c3aa0ca788591638f68d66,2021/12/22 22:43:4:472,waschen
0.04053,0.99951,-0.12451,61c3aa0ca788591638f68d67,2021/12/22 22:43:4:957,waschen
0.03784,0.99854,-0.12231,61c3aa0ca788591638f68d68,2021/12/22 22:43:5:443,waschen
0.03979,1.00146,-0.12622,61c3aa0da788591638f68d69,2021/12/22 22:43:5:930,waschen
0.04028,1.00220,-0.12036,61c3aa0ea788591638f68d6a,2021/12/22 22:43:6:415,waschen
0.04175,0.99902,-0.10938,61c3aa0ea788591638f68d6b,2021/12/22 22:43:6:901,waschen
0.04468,0.99707,-0.12671,61c3aa0fa788591638f68d6c,2021/12/22 22:43:7:387,waschen
0.04224,0.99463,-0.12256,61c3aa0fa788591638f68d6d,2021/12/22 22:43:7:873,waschen
0.03979,1.00073,-0.12329,61c3aa0fa788591638f68d6e,2021/12/22 22:43:8:360,waschen
0.04175,0.99756,-0.11279,61c3aa10a788591638f68d6f,2021/12/22 22:43:8:845,waschen
0.04712,0.99512,-0.12085,61c3aa11a788591638f68d70,2021/12/22 22:43:9:332,waschen
0.03882,0.99976,-0.11890,61c3aa11a788591638f68d71,2021/12/22 22:43:9:818,waschen
0.03906,0.99780,-0.11865,61c3aa12a788591638f68d72,2021/12/22 22:43:10:305,waschen
0.04248,0.99976,-0.11865,61c3aa12a788591638f68d73,2021/12/22 22:43:10:790,waschen
0.04321,0.98999,-0.12891,61c3aa12a788591638f68d74,2021/12/22 22:43:11:276,waschen
0.04126,0.99951,-0.11450,61c3aa13a788591638f68d75,2021/12/22 22:43:11:761,waschen
0.04102,1.00000,-0.11230,61c3aa13a788591638f68d76,2021/12/22 22:43:12:247,waschen
0.04175,0.99292,-0.11816,61c3aa14a788591638f68d77,2021/12/22 22:43:12:733,waschen
0.04102,1.00269,-0.12622,61c3aa15a788591638f68d78,2021/12/22 22:43:13:220,waschen
0.04565,1.00049,-0.12231,61c3aa15a788591638f68d79,2021/12/22 22:43:13:705,waschen
0.04688,0.99414,-0.10938,61c3aa15a788591638f68d7a,2021/12/22 22:43:14:191,waschen
0.04175,1.00146,-0.11475,61c3aa16a788591638f68d7b,2021/12/22 22:43:14:677,waschen
0.04614,1.00122,-0.11426,61c3aa16a788591638f68d7c,2021/12/22 22:43:15:162,waschen
0.03491,0.99976,-0.13184,61c3aa17a788591638f68d7d,2021/12/22 22:43:15:648,waschen
0.04443,0.99146,-0.12305,61c3aa18a788591638f68d7e,2021/12/22 22:43:16:133,waschen
0.03857,0.99805,-0.12085,61c3aa18a788591638f68d7f,2021/12/22 22:43:16:620,waschen
0.04028,0.99487,-0.12354,61c3aa18a788591638f68d80,2021/12/22 22:43:17:105,waschen
0.03833,0.99390,-0.12231,61c3aa19a788591638f68d81,2021/12/22 22:43:17:592,waschen
0.04102,0.99585,-0.11401,61c3aa1aa788591638f68d82,2021/12/22 22:43:18:77,waschen
0.04492,0.99536,-0.11182,61c3aa1aa788591638f68d83,2021/12/22 22:43:18:562,waschen
0.04517,1.00269,-0.10840,61c3aa1ba788591638f68d84,2021/12/22 22:43:19:48,waschen
0.05444,1.00537,-0.12280,61c3aa1ba788591638f68d85,2021/12/22 22:43:19:535,waschen
0.04614,0.99634,-0.13403,61c3aa1ca788591638f68d86,2021/12/22 22:43:20:20,waschen
0.03882,1.00293,-0.13477,61c3aa1ca788591638f68d87,2021/12/22 22:43:20:505,waschen
0.04346,0.99731,-0.10645,61c3aa1da788591638f68d88,2021/12/22 22:43:20:991,waschen
0.03979,0.99805,-0.12891,61c3aa1da788591638f68d89,2021/12/22 22:43:21:477,waschen
0.04980,0.99707,-0.11670,61c3aa1ea788591638f68d8a,2021/12/22 22:43:21:963,waschen
0.04395,1.00049,-0.12036,61c3aa1ea788591638f68d8b,2021/12/22 22:43:22:450,waschen
0.04565,0.99780,-0.10718,61c3aa1fa788591638f68d8c,2021/12/22 22:43:22:935,waschen
0.04370,0.99829,-0.11548,61c3aa1fa788591638f68d8d,2021/12/22 22:43:23:421,waschen
0.04297,0.99976,-0.09888,61c3aa20a788591638f68d8e,2021/12/22 22:43:23:907,waschen
0.03882,0.99756,-0.10938,61c3aa20a788591638f68d8f,2021/12/22 22:43:24:392,waschen
0.04102,0.99805,-0.11450,61c3aa21a788591638f68d90,2021/12/22 22:43:24:878,waschen
0.02612,0.99658,-0.10815,61c3aa21a788591638f68d91,2021/12/22 22:43:25:363,waschen
0.03394,1.00024,-0.11475,61c3aa22a788591638f68d92,2021/12/22 22:43:25:850,waschen
0.03467,0.99683,-0.12256,61c3aa22a788591638f68d93,2021/12/22 22:43:26:335,waschen
0.03442,0.99243,-0.11694,61c3aa23a788591638f68d94,2021/12/22 22:43:26:820,waschen
0.04224,0.99585,-0.10840,61c3aa23a788591638f68d95,2021/12/22 22:43:27:306,waschen
0.03979,0.99634,-0.11938,61c3aa24a788591638f68d96,2021/12/22 22:43:27:791,waschen
0.04639,0.99854,-0.10815,61c3aa24a788591638f68d97,2021/12/22 22:43:28:277,waschen
0.02979,0.99780,-0.12793,61c3aa24a788591638f68d98,2021/12/22 22:43:28:763,waschen
0.04297,0.99927,-0.12109,61c3aa25a788591638f68d99,2021/12/22 22:43:29:250,waschen
0.03931,0.99951,-0.12134,61c3aa26a788591638f68d9a,2021/12/22 22:43:29:735,waschen
0.03955,0.99487,-0.13989,61c3aa26a788591638f68d9b,2021/12/22 22:43:30:220,waschen
0.04199,0.99780,-0.12646,61c3aa26a788591638f68d9c,2021/12/22 22:43:30:706,waschen
0.04419,1.00366,-0.12085,61c3aa27a788591638f68d9d,2021/12/22 22:43:31:192,waschen
0.05151,0.99902,-0.12671,61c3aa28a788591638f68d9e,2021/12/22 22:43:31:678,waschen
0.04834,0.99780,-0.12378,61c3aa28a788591638f68d9f,2021/12/22 22:43:32:165,waschen
0.04810,1.00244,-0.12598,61c3aa28a788591638f68da0,2021/12/22 22:43:32:650,waschen
0.03711,1.00073,-0.10938,61c3aa29a788591638f68da1,2021/12/22 22:43:33:135,waschen
0.04248,0.99634,-0.10815,61c3aa29a788591638f68da2,2021/12/22 22:43:33:622,waschen
0.04321,0.99463,-0.12769,61c3aa2aa788591638f68da3,2021/12/22 22:43:34:107,waschen
0.04565,0.99683,-0.11450,61c3aa2ba788591638f68da4,2021/12/22 22:43:34:593,waschen
0.04004,1.00073,-0.11108,61c3aa2ba788591638f68da5,2021/12/22 22:43:35:80,waschen
0.03784,1.00000,-0.12354,61c3aa2ca788591638f68da6,2021/12/22 22:43:35:565,waschen
0.04175,1.00464,-0.11304,61c3aa2ca788591638f68da7,2021/12/22 22:43:36:51,waschen
0.04346,0.99805,-0.11230,61c3aa2da788591638f68da8,2021/12/22 22:43:36:537,waschen
0.03589,0.99902,-0.12109,61c3aa2da788591638f68da9,2021/12/22 22:43:37:22,waschen
0.03760,0.99463,-0.12183,61c3aa2ea788591638f68daa,2021/12/22 22:43:37:508,waschen
0.03882,0.99438,-0.12231,61c3aa2ea788591638f68dab,2021/12/22 22:43:37:995,waschen
0.03809,0.99927,-0.11890,61c3aa2ea788591638f68dac,2021/12/22 22:43:38:480,waschen
0.04077,0.99414,-0.12012,61c3aa2fa788591638f68dad,2021/12/22 22:43:38:965,waschen
0.03638,0.99609,-0.12109,61c3aa30a788591638f68dae,2021/12/22 22:43:39:451,waschen
0.03491,0.99634,-0.11768,61c3aa30a788591638f68daf,2021/12/22 22:43:39:937,waschen
0.04419,0.99976,-0.11719,61c3aa30a788591638f68db0,2021/12/22 22:43:40:423,waschen
0.03760,0.99951,-0.12036,61c3aa31a788591638f68db1,2021/12/22 22:43:40:910,waschen
0.04272,1.00537,-0.11914,61c3aa32a788591638f68db2,2021/12/22 22:43:41:395,waschen
0.03711,0.99707,-0.11987,61c3aa32a788591638f68db3,2021/12/22 22:43:41:880,waschen
0.04468,0.99561,-0.11572,61c3aa33a788591638f68db4,2021/12/22 22:43:42:366,waschen
0.04419,0.99829,-0.12061,61c3aa33a788591638f68db5,2021/12/22 22:43:42:851,waschen
0.04272,0.99829,-0.11865,61c3aa34a788591638f68db6,2021/12/22 22:43:43:337,waschen
0.04614,1.00146,-0.12646,61c3aa34a788591638f68db7,2021/12/22 22:43:43:823,waschen
0.04297,0.99927,-0.11401,61c3aa34a788591638f68db8,2021/12/22 22:43:44:308,waschen
0.04150,0.99854,-0.11157,61c3aa35a788591638f68db9,2021/12/22 22:43:44:795,waschen
0.04736,0.99463,-0.13110,61c3aa36a788591638f68dba,2021/12/22 22:43:45:280,waschen
0.04639,1.00269,-0.11133,61c3aa36a788591638f68dbb,2021/12/22 22:43:45:765,waschen
0.05371,1.00610,-0.11646,61c3aa37a788591638f68dbc,2021/12/22 22:43:46:251,waschen
0.05176,0.99414,-0.13281,61c3aa37a788591638f68dbd,2021/12/22 22:43:46:736,waschen
0.04492,1.00269,-0.11963,61c3aa38a788591638f68dbe,2021/12/22 22:43:47:222,waschen
0.04395,1.00000,-0.11035,61c3aa38a788591638f68dbf,2021/12/22 22:43:47:708,waschen
0.04565,0.99316,-0.12378,61c3aa39a788591638f68dc0,2021/12/22 22:43:48:195,waschen
0.04395,0.99780,-0.12524,61c3aa39a788591638f68dc1,2021/12/22 22:43:48:680,waschen
0.04224,0.99683,-0.11621,61c3aa3aa788591638f68dc2,2021/12/22 22:43:49:166,waschen
0.03174,1.00635,-0.13379,61c3aa3aa788591638f68dc3,2021/12/22 22:43:49:651,waschen
0.03345,0.99927,-0.11206,61c3aa3aa788591638f68dc4,2021/12/22 22:43:50:138,waschen
0.04126,0.99292,-0.10840,61c3aa3ba788591638f68dc5,2021/12/22 22:43:50:623,waschen
0.04468,0.99487,-0.12646,61c3aa3ca788591638f68dc6,2021/12/22 22:43:51:110,waschen
0.03516,0.99902,-0.11646,61c3aa3ca788591638f68dc7,2021/12/22 22:43:51:595,waschen
0.03931,0.99609,-0.10254,61c3aa3da788591638f68dc8,2021/12/22 22:43:52:81,waschen
0.03931,0.99976,-0.11377,61c3aa3da788591638f68dc9,2021/12/22 22:43:52:567,waschen
0.04126,1.00049,-0.11157,61c3aa3da788591638f68dca,2021/12/22 22:43:53:51,waschen
0.03784,0.99731,-0.11304,61c3aa3ea788591638f68dcb,2021/12/22 22:43:53:537,waschen
0.03833,1.00000,-0.12354,61c3aa3ea788591638f68dcc,2021/12/22 22:43:54:23,waschen
0.04297,0.99805,-0.12280,61c3aa3fa788591638f68dcd,2021/12/22 22:43:54:508,waschen
0.04370,1.00146,-0.11597,61c3aa40a788591638f68dce,2021/12/22 22:43:54:995,waschen
0.04077,0.99487,-0.12109,61c3aa40a788591638f68dcf,2021/12/22 22:43:55:480,waschen
0.03516,0.99731,-0.12305,61c3aa41a788591638f68dd0,2021/12/22 22:43:55:966,waschen
0.04053,0.99048,-0.12622,61c3aa41a788591638f68dd1,2021/12/22 22:43:56:451,waschen
0.04199,0.99756,-0.10938,61c3aa41a788591638f68dd2,2021/12/22 22:43:56:937,waschen
0.04175,0.99756,-0.12012,61c3aa42a788591638f68dd3,2021/12/22 22:43:57:423,waschen
0.04126,0.99927,-0.11523,61c3aa43a788591638f68dd4,2021/12/22 22:43:57:910,waschen
0.04419,0.99634,-0.12305,61c3aa43a788591638f68dd5,2021/12/22 22:43:58:395,waschen
0.04175,0.99268,-0.12769,61c3aa44a788591638f68dd6,2021/12/22 22:43:58:880,waschen
0.04175,1.00537,-0.12085,61c3aa44a788591638f68dd7,2021/12/22 22:43:59:366,waschen
